COVERAGE RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
| TimeCapsuleEvent.sol                | 12                   | 8 (-31.43%)          | 10 (-17.14%)         |
| TopKing.sol                         | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| TrumpFullTermToken.sol              | 4                    | 3 (-9.09%)           | 4 (+18.18%)          |
| TulipMania.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| VZTPresale.sol                      | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| WaterCrowdsale.sol                  | 13                   | 13 (0.00%)           | 13 (+5.26%)          |
| Who.sol                             | 0                    | 0 (0.00%)            | 0 (0.00%)            |
| XgoldCrowdsale.sol                  | 7                    | 6 (-11.36%)          | 4 (-40.91%)          |
| XmasCoinCrowdsale.sol               | 0                    | 0 (0.00%)            | 0 (0.00%)            |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             |                      | +2.48%               | +4.68%               |
------------------------------------------------------------------------------------------------------------

VULNERABILITIES RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| delegate                            | 35.56%               | 31.11% (-12.50%)     | 35.56% (0.00%)       |
| exception-disorder                  | 38.89%               | 40.28% (+3.57%)      | 38.89% (0.00%)       |
| gasless-send                        | 53.85%               | 48.72% (-9.52%)      | 58.97% (+9.52%)      |
| number-dependency                   | 5.16%                | 8.45% (+63.64%)      | 8.92% (+72.73%)      |
| reentrancy                          | 0.00%                | 0.00% (0.00%)        | 0.00% (0.00%)        |
| timestamp-dependency                | 10.91%               | 13.33% (+22.22%)     | 13.33% (+22.22%)     |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             |                      | +11.23%              | +17.41%              |
------------------------------------------------------------------------------------------------------------
