COVERAGE RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
| XmasCoinCrowdsale.sol               | 0                    | 0 (0.00%)            | 0 (0.00%)            |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             |                      | +2.30%               | +2.58%               |
------------------------------------------------------------------------------------------------------------

VULNERABILITIES RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| delegate                            | 33.33%               | 33.33% (0.00%)       | 33.33% (0.00%)       |
| exception-disorder                  | 54.17%               | 58.33% (+7.69%)      | 58.33% (+7.69%)      |
| gasless-send                        | 61.54%               | 69.23% (+12.50%)     | 61.54% (0.00%)       |
| number-dependency                   | 7.04%                | 12.68% (+80.00%)     | 9.86% (+40.00%)      |
| reentrancy                          | 0.00%                | 0.00% (0.00%)        | 0.00% (0.00%)        |
| timestamp-dependency                | 15.45%               | 18.18% (+17.65%)     | 16.36% (+5.88%)      |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             |                      | +19.64%              | +8.93%               |
------------------------------------------------------------------------------------------------------------
