MAX COVERAGE RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
| PreTGE.sol                          | 8.58%                | 8.28% (-0.30%)       | 9.19% (+0.60%)       |
| Protocol108.sol                     | 78.21%               | 61.54% (-16.67%)     | 78.21% (0.00%)       |
| ProvidencePresale.sol               | 68.57%               | 55.71% (-12.86%)     | 62.86% (-5.71%)      |
| QuasacoinTokenCrowdsale.sol         | 42.86%               | 41.80% (-1.06%)      | 41.27% (-1.59%)      |
| RENTCoin.sol                        | 24.55%               | 25.00% (+0.45%)      | 24.11% (-0.45%)      |
| RaffleStrangeLoop.sol               | 54.46%               | 54.46% (0.00%)       | 48.21% (-6.25%)      |
| RaiseFundsForACause.sol             | 56.74%               | 58.87% (+2.13%)      | 64.54% (+7.80%)      |
| RichestTakeAll.sol                  | 45.71%               | 45.71% (0.00%)       | 45.71% (0.00%)       |
| SimpleAuction.sol                   | 51.52%               | 51.52% (0.00%)       | 51.52% (0.00%)       |
| SnovCrowdsale.sol                   | 10.18%               | 11.54% (+1.36%)      | 11.09% (+0.90%)      |
| SpaceICOToken.sol                   | 38.67%               | 37.33% (-1.33%)      | 43.33% (+4.67%)      |
| SpanCoin.sol                        | N/A                  | N/A                  | N/A                  |
| TUStoken.sol                        | 31.21%               | 47.13% (+15.92%)     | 42.04% (+10.83%)     |
| TimeCapsuleEvent.sol                | 72.73%               | 72.73% (0.00%)       | 58.18% (-14.55%)     |
| TopKing.sol                         | 41.18%               | 41.18% (0.00%)       | 50.00% (+8.82%)      |
| TrumpFullTermToken.sol              | 28.37%               | 28.03% (-0.35%)      | 22.49% (-5.88%)      |
| TulipMania.sol                      | 14.87%               | 13.65% (-1.22%)      | 13.03% (-1.83%)      |
| VZTPresale.sol                      | 11.15%               | 13.45% (+2.30%)      | N/A                  |
| WaterCrowdsale.sol                  | 61.34%               | 60.50% (-0.84%)      | 61.34% (0.00%)       |
| Who.sol                             | 15.48%               | 15.81% (+0.32%)      | 16.77% (+1.29%)      |
| XgoldCrowdsale.sol                  | 42.55%               | 42.02% (-0.53%)      | 43.09% (+0.53%)      |
| XmasCoinCrowdsale.sol               | 40.66%               | 39.01% (-1.65%)      | 37.91% (-2.75%)      |
------------------------------------------------------------------------------------------------------------
| AVERAGE                             |                      | +0.14%               | -0.13%               |
------------------------------------------------------------------------------------------------------------
AVERAGE COVERAGE RESULTS
------------------------------------------------------------------------------------------------------------
| contract_name                       | blackbox             | greybox              | directed_greybox     |
------------------------------------------------------------------------------------------------------------
| B0xProxy.sol                        | 5.78%                | 6.06% (+0.27%)       | 5.60% (-0.18%)       |
| CBToken.sol                         | 5.17%                | 4.92% (-0.25%)       | 4.78% (-0.39%)       |
| Ciphs.sol                           | 4.73%                | 4.70% (-0.03%)       | 4.66% (-0.07%)       |
| CvcProxy.sol                        | 13.82%               | 13.54% (-0.28%)      | 13.97% (+0.14%)      |
| DSProxy.sol                         | 9.16%                | 8.66% (-0.50%)       | 8.87% (-0.30%)       |
| FNBToken.sol                        | 13.68%               | 14.23% (+0.55%)      | 13.96% (+0.28%)      |
| KnowledgeProxy.sol                  | 14.95%               | 15.22% (+0.26%)      | 15.94% (+0.98%)      |
| LANDProxy.sol                       | 20.11%               | 17.99% (-2.12%)      | 19.04% (-1.06%)      |
| MultiEventsHistory.sol              | 16.60%               | 15.54% (-1.06%)      | 15.12% (-1.48%)      |
| MultiSigStub.sol                    | 9.14%                | 9.36% (+0.23%)       | 9.26% (+0.12%)       |
| Parsec.sol                          | 21.87%               | 23.49% (+1.62%)      | 21.98% (+0.11%)      |
| RiskSharingToken.sol                | 6.85%                | 7.12% (+0.26%)       | 7.26% (+0.41%)       |
| TransferReg.sol                     | 11.87%               | 10.52% (-1.35%)      | 10.84% (-1.03%)      |
| UserWallet.sol                      | 20.49%               | 19.32% (-1.17%)      | 20.43% (-0.05%)      |
| WyvernDAOProxy.sol                  | 13.64%               | 14.15% (+0.50%)      | 14.46% (+0.81%)      |
| BigRisk.sol                         | 14.65%               | 14.46% (-0.19%)      | 14.23% (-0.42%)      |
| Caller.sol                          | 29.38%               | 28.57% (-0.81%)      | 30.47% (+1.09%)      |
| ChargCoinContract.sol               | N/A                  | N/A                  | N/A                  |
| CreditDepositBank.sol               | 15.89%               | 15.19% (-0.70%)      | 15.61% (-0.28%)      |
| CrowdSalePreICO.sol                 | 8.04%                | 8.40% (+0.36%)       | 7.97% (-0.08%)       |
| DepositBank.sol                     | 14.03%               | 15.17% (+1.14%)      | 15.06% (+1.03%)      |
| EDProxy.sol                         | 9.26%                | 10.07% (+0.81%)      | 11.14% (+1.88%)      |
| Ethsplit.sol                        | 13.39%               | 15.36% (+1.96%)      | 14.29% (+0.89%)      |
| HelpMeSave.sol                      | 13.67%               | 13.82% (+0.15%)      | 15.31% (+1.63%)      |
| Honey.sol                           | 12.06%               | 10.78% (-1.27%)      | 13.64% (+1.58%)      |
| IPchainStandardToken.sol            | 12.28%               | 13.17% (+0.89%)      | 12.42% (+0.14%)      |
| MillionEther.sol                    | 2.53%                | 2.90% (+0.36%)       | 3.03% (+0.49%)       |
| MultiplicatorX4.sol                 | 12.74%               | 11.92% (-0.81%)      | 11.92% (-0.82%)      |
| NexxusToken.sol                     | 11.81%               | 11.88% (+0.07%)      | 12.55% (+0.75%)      |
| Pie.sol                             | 13.52%               | 11.53% (-1.99%)      | 13.14% (-0.38%)      |
| PrayerCoin.sol                      | 8.54%                | 8.03% (-0.51%)       | 8.66% (+0.12%)       |
| RaisingToken.sol                    | 15.26%               | 15.53% (+0.27%)      | 15.21% (-0.05%)      |
| Reward.sol                          | 12.24%               | 19.22% (+6.97%)      | 19.34% (+7.10%)      |
| SafeConditionalHFTransfer.sol       | 16.67%               | 15.95% (-0.72%)      | 15.74% (-0.93%)      |
| Soleau.sol                          | 9.61%                | 12.12% (+2.51%)      | 10.31% (+0.69%)      |
| Store.sol                           | 14.81%               | 15.82% (+1.01%)      | 14.61% (-0.20%)      |
| TokenBank.sol                       | 14.33%               | 14.50% (+0.17%)      | 15.08% (+0.75%)      |
| TranferInTwoPart.sol                | 24.67%               | 21.98% (-2.69%)      | 27.91% (+3.24%)      |
| WhaleGiveaway1.sol                  | 15.06%               | 14.44% (-0.62%)      | 16.05% (+0.99%)      |
| AFactory.sol                        | 11.54%               | 10.50% (-1.04%)      | 11.30% (-0.24%)      |
| Abt.sol                             | 19.32%               | 18.94% (-0.38%)      | 19.18% (-0.14%)      |
| AnyContract.sol                     | 18.05%               | 16.75% (-1.30%)      | 16.92% (-1.12%)      |
| Apuestas2018.sol                    | 9.61%                | 9.20% (-0.41%)       | 8.49% (-1.12%)       |
| Arss.sol                            | 19.19%               | 20.64% (+1.45%)      | 18.99% (-0.20%)      |
| ArtBlockToken.sol                   | 9.40%                | 10.08% (+0.68%)      | 10.09% (+0.69%)      |
| AsaCoin.sol                         | 17.25%               | 17.13% (-0.13%)      | 16.82% (-0.44%)      |
| BAIC.sol                            | 14.05%               | 16.84% (+2.80%)      | 15.35% (+1.30%)      |
| BIAToken.sol                        | 9.37%                | 9.78% (+0.41%)       | 10.51% (+1.15%)      |
| BJCToken.sol                        | 10.77%               | 10.37% (-0.39%)      | 10.23% (-0.53%)      |
| BJLToken.sol                        | 10.08%               | 10.43% (+0.35%)      | 9.93% (-0.14%)       |
| BRToken.sol                         | 16.01%               | 16.56% (+0.56%)      | 15.91% (-0.10%)      |
| BananaToken.sol                     | 9.25%                | 10.28% (+1.03%)      | 9.67% (+0.42%)       |
| BetCenter.sol                       | 7.34%                | 7.33% (-0.01%)       | 7.65% (+0.31%)       |
| Bitway.sol                          | 16.10%               | 15.05% (-1.05%)      | 15.15% (-0.95%)      |
| BurnableOpenPaymentFactory.sol      | 18.29%               | 20.90% (+2.60%)      | 17.40% (-0.89%)      |
| BurnablePaymentFactory.sol          | 6.07%                | 7.38% (+1.30%)       | 7.39% (+1.32%)       |
| C2.sol                              | 14.40%               | 10.67% (-3.73%)      | 12.48% (-1.93%)      |
| CertifiedDocuments.sol              | 6.80%                | 7.01% (+0.21%)       | 6.98% (+0.19%)       |
| ConfToken.sol                       | 9.35%                | 9.89% (+0.55%)       | 10.17% (+0.82%)      |
| DaoCasinoToken.sol                  | 14.29%               | 13.78% (-0.51%)      | 14.88% (+0.60%)      |
| CryptoHole.sol                      | 14.18%               | 14.43% (+0.25%)      | 13.74% (-0.44%)      |
| D2GBToken.sol                       | 13.64%               | 14.21% (+0.58%)      | 14.01% (+0.37%)      |
| DEC15Contract.sol                   | 15.12%               | 16.93% (+1.81%)      | 16.76% (+1.64%)      |
| DEC15v1Contract.sol                 | 16.43%               | 14.89% (-1.54%)      | 17.11% (+0.68%)      |
| Diploma_landing_page.sol            | 18.13%               | 16.68% (-1.44%)      | 17.49% (-0.64%)      |
| ERC721_token.sol                    | 15.37%               | 15.29% (-0.07%)      | 15.56% (+0.20%)      |
| ERH.sol                             | 14.75%               | 16.17% (+1.42%)      | 16.71% (+1.96%)      |
| ETHLightToken.sol                   | 15.36%               | 14.23% (-1.13%)      | 16.87% (+1.52%)      |
| EscrowMyEtherEntityDB.sol           | 7.61%                | 10.53% (+2.92%)      | 9.73% (+2.13%)       |
| EtherWhuffieManager.sol             | 20.94%               | 19.87% (-1.07%)      | 20.75% (-0.19%)      |
| GGPCToken.sol                       | 10.16%               | 9.06% (-1.10%)       | 10.08% (-0.08%)      |
| HashRushICO.sol                     | 6.42%                | 6.46% (+0.04%)       | 6.53% (+0.11%)       |
| Hotc.sol                            | 13.81%               | 13.41% (-0.40%)      | 14.49% (+0.68%)      |
| InvitherB.sol                       | 11.79%               | 11.97% (+0.18%)      | 12.00% (+0.21%)      |
| KryptoGiftsMessages.sol             | 21.51%               | 22.56% (+1.05%)      | 23.23% (+1.73%)      |
| LOVEFoundation.sol                  | 12.97%               | 13.12% (+0.15%)      | 12.80% (-0.17%)      |
| LaolaiManage.sol                    | 18.98%               | 18.92% (-0.06%)      | 19.23% (+0.25%)      |
| LiteConnectToken.sol                | 12.42%               | 12.06% (-0.36%)      | 11.13% (-1.29%)      |
| Luck.sol                            | 21.21%               | 18.11% (-3.10%)      | 18.07% (-3.15%)      |
| MiCon.sol                           | 21.28%               | 19.51% (-1.77%)      | 20.93% (-0.35%)      |
| MinerEdgeToken.sol                  | 12.57%               | 12.10% (-0.46%)      | 13.49% (+0.92%)      |
| MoyTokenStorage.sol                 | 14.21%               | 13.08% (-1.13%)      | 14.88% (+0.67%)      |
| MyEtherTellerEntityDB.sol           | 8.88%                | 8.71% (-0.17%)       | 9.55% (+0.67%)       |
| MySuperToken.sol                    | 20.14%               | 20.65% (+0.51%)      | 20.29% (+0.14%)      |
| PARKToken.sol                       | 10.19%               | 9.60% (-0.59%)       | 10.03% (-0.16%)      |
| REALotteryWheel.sol                 | 11.06%               | 11.78% (+0.72%)      | 11.50% (+0.44%)      |
| SGCC.sol                            | 8.90%                | 9.12% (+0.22%)       | 9.05% (+0.15%)       |
| Saaa.sol                            | 12.55%               | 14.96% (+2.40%)      | 15.31% (+2.76%)      |
| SaveData.sol                        | 16.20%               | 18.30% (+2.11%)      | 19.50% (+3.31%)      |
| SimpleMathTest003.sol               | 23.29%               | 23.30% (+0.01%)      | 20.30% (-2.99%)      |
| SoapBox.sol                         | 12.17%               | 12.51% (+0.34%)      | 12.06% (-0.11%)      |
| SpecialWallet.sol                   | 10.82%               | 10.43% (-0.39%)      | 11.06% (+0.24%)      |
| TIP.sol                             | 11.75%               | 11.69% (-0.06%)      | 12.89% (+1.13%)      |
| TestQuery.sol                       | 18.17%               | 17.62% (-0.54%)      | 18.46% (+0.29%)      |
| TestRegistry.sol                    | 20.83%               | 19.11% (-1.73%)      | 19.78% (-1.05%)      |
| TransferCoin.sol                    | 18.39%               | 14.24% (-4.15%)      | 16.25% (-2.14%)      |
| TransferMoney.sol                   | 25.56%               | 25.71% (+0.15%)      | 19.32% (-6.24%)      |
| VeganCoin.sol                       | 16.27%               | 15.90% (-0.37%)      | 15.58% (-0.69%)      |
| Xtime.sol                           | 14.43%               | 15.54% (+1.11%)      | 15.95% (+1.52%)      |
| epocum.sol                          | 4.74%                | 5.47% (+0.72%)       | 5.68% (+0.94%)       |
| ggbank.sol                          | 10.74%               | 10.64% (-0.10%)      | 10.54% (-0.21%)      |
| message.sol                         | 16.99%               | 17.24% (+0.25%)      | 16.37% (-0.62%)      |
| msgdata.sol                         | 17.05%               | 16.60% (-0.45%)      | 17.03% (-0.01%)      |
| payrollSystem.sol                   | 19.02%               | 18.45% (-0.57%)      | 17.94% (-1.08%)      |
| proforma.sol                        | 7.55%                | 8.78% (+1.22%)       | 9.05% (+1.50%)       |
| testeot.sol                         | 9.24%                | 9.34% (+0.10%)       | 9.32% (+0.07%)       |
| viewMessage.sol                     | 12.76%               | 14.74% (+1.98%)      | 14.11% (+1.34%)      |
| viewMessageNumPayable.sol           | 13.84%               | 14.50% (+0.66%)      | 14.43% (+0.60%)      |
| viewMessagePayable.sol              | 27.56%               | 27.85% (+0.29%)      | 26.66% (-0.90%)      |
| whoDepositV3.sol                    | 17.45%               | 17.73% (+0.27%)      | 17.60% (+0.14%)      |
| BetBuyer.sol                        | 13.54%               | 12.55% (-1.00%)      | 11.59% (-1.95%)      |
| CryptoChamps.sol                    | 8.84%                | 8.54% (-0.30%)       | 8.81% (-0.03%)       |
| Dappster.sol                        | 3.67%                | 4.20% (+0.53%)       | 4.16% (+0.49%)       |
| EtherConsole.sol                    | 4.94%                | 4.76% (-0.18%)       | 4.53% (-0.41%)       |
| Etheramid.sol                       | 6.62%                | 6.37% (-0.25%)       | 7.13% (+0.51%)       |
| EthronTokenPonzi.sol                | 6.12%                | 7.02% (+0.90%)       | 7.80% (+1.68%)       |
| Fermat.sol                          | 17.87%               | 16.18% (-1.69%)      | 16.03% (-1.84%)      |
| HFConditionalTransfer.sol           | 12.53%               | 15.45% (+2.92%)      | 14.52% (+1.99%)      |
| NumberBoard.sol                     | 7.19%                | 8.16% (+0.98%)       | 7.54% (+0.36%)       |
| AMBROSUSFund.sol                    | 15.35%               | 14.07% (-1.28%)      | 14.16% (-1.19%)      |
| APPToken.sol                        | 11.00%               | 11.18% (+0.18%)      | 10.90% (-0.09%)      |
| AddressLotteryV2.sol                | 14.86%               | 17.66% (+2.80%)      | 15.08% (+0.22%)      |
| Arena.sol                           | 16.71%               | 17.81% (+1.10%)      | 17.65% (+0.94%)      |
| AvPresale.sol                       | 9.50%                | 9.84% (+0.33%)       | 10.64% (+1.13%)      |
| BMPre_ICO.sol                       | 12.85%               | 14.12% (+1.28%)      | 12.96% (+0.12%)      |
| Bagholder.sol                       | 6.85%                | 6.67% (-0.18%)       | 7.47% (+0.62%)       |
| Bank_With_Interest.sol              | 15.30%               | 14.82% (-0.48%)      | 15.06% (-0.24%)      |
| Best_Bank_with_Interest.sol         | 15.70%               | 15.34% (-0.36%)      | 14.78% (-0.91%)      |
| BlockHashRNGFallback.sol            | 21.39%               | 21.48% (+0.10%)      | 21.55% (+0.16%)      |
| Bob.sol                             | 6.14%                | 5.77% (-0.37%)       | 6.10% (-0.04%)       |
| Bombs.sol                           | 10.28%               | 11.39% (+1.11%)      | 10.76% (+0.48%)      |
| BrandContest.sol                    | 6.47%                | 6.66% (+0.19%)       | 6.68% (+0.22%)       |
| CHEXToken.sol                       | 9.55%                | 9.88% (+0.33%)       | 9.63% (+0.08%)       |
| CSSPresale.sol                      | 9.79%                | 10.50% (+0.72%)      | 10.27% (+0.48%)      |
| Coinflip.sol                        | 7.29%                | 7.50% (+0.21%)       | 7.53% (+0.25%)       |
| CompetitionStore.sol                | 2.60%                | 2.74% (+0.14%)       | 2.71% (+0.11%)       |
| CrowdsaleTokens.sol                 | 12.21%               | 14.20% (+1.99%)      | 13.20% (+0.99%)      |
| CryptoDuels.sol                     | 9.65%                | 10.00% (+0.34%)      | 9.71% (+0.06%)       |
| CryptoGoldStandardCoin.sol          | 8.12%                | 7.75% (-0.37%)       | 8.17% (+0.05%)       |
| CryptoPoosToken.sol                 | 5.59%                | 5.41% (-0.18%)       | 5.66% (+0.07%)       |
| DIVXToken.sol                       | 9.18%                | 9.09% (-0.09%)       | 9.38% (+0.20%)       |
| DecentralandBuyer.sol               | 12.70%               | 11.55% (-1.15%)      | 13.27% (+0.57%)      |
| DeveryFUND.sol                      | 8.61%                | 8.08% (-0.54%)       | 8.27% (-0.34%)       |
| Dil.sol                             | 13.92%               | 13.48% (-0.44%)      | 14.05% (+0.13%)      |
| EmojisanAuctionHouse.sol            | 7.73%                | 8.01% (+0.27%)       | 8.50% (+0.77%)       |
| EmojisanMarketplace.sol             | 8.34%                | 7.82% (-0.52%)       | 8.38% (+0.05%)       |
| EtchReward.sol                      | 10.41%               | 10.21% (-0.19%)      | 10.54% (+0.13%)      |
| EthMash.sol                         | 16.06%               | 16.44% (+0.39%)      | 17.96% (+1.90%)      |
| EthMashChain.sol                    | 14.85%               | 15.41% (+0.56%)      | 16.19% (+1.34%)      |
| EthMashMount.sol                    | 16.41%               | 16.66% (+0.25%)      | 16.76% (+0.36%)      |
| EthMashTower.sol                    | 13.10%               | 13.18% (+0.07%)      | 12.76% (-0.34%)      |
| EtherTool.sol                       | 8.19%                | 9.04% (+0.85%)       | 8.48% (+0.29%)       |
| FidgETHSpinner.sol                  | 13.10%               | 13.09% (-0.02%)      | 12.57% (-0.53%)      |
| FipsNotary.sol                      | 14.32%               | 14.85% (+0.53%)      | 14.59% (+0.27%)      |
| GPSPresale.sol                      | 9.32%                | 9.31% (-0.01%)       | 9.81% (+0.49%)       |
| HashBet.sol                         | 20.53%               | 15.49% (-5.04%)      | 17.77% (-2.76%)      |
| HodlBox.sol                         | 21.94%               | 23.88% (+1.94%)      | 21.83% (-0.12%)      |
| KeberuntunganAcak.sol               | 6.90%                | 6.45% (-0.45%)       | 6.51% (-0.39%)       |
| KiddyToys.sol                       | 5.91%                | 5.80% (-0.11%)       | 5.98% (+0.07%)       |
| LINKFund.sol                        | 13.04%               | 13.39% (+0.35%)      | 12.03% (-1.02%)      |
| LeanFund.sol                        | 12.52%               | 12.75% (+0.23%)      | 12.89% (+0.36%)      |
| MUSCToken.sol                       | 11.35%               | 10.85% (-0.50%)      | 10.60% (-0.75%)      |
| MarketPrice.sol                     | 8.84%                | 9.35% (+0.51%)       | 9.08% (+0.24%)       |
| Matthew.sol                         | 24.91%               | 21.48% (-3.43%)      | 23.40% (-1.51%)      |
| MoacToken.sol                       | 6.20%                | 6.19% (-0.01%)       | 6.17% (-0.03%)       |
| NFTHouseGame.sol                    | 3.47%                | 3.45% (-0.02%)       | 3.70% (+0.23%)       |
| NatCoinCrowdsale.sol                | 8.84%                | 9.20% (+0.36%)       | 8.80% (-0.04%)       |
| OurRoulette.sol                     | 4.08%                | 4.00% (-0.08%)       | 4.07% (-0.01%)       |
| P2PFuturesTrading.sol               | 12.86%               | 12.41% (-0.45%)      | 12.39% (-0.47%)      |
| PIGGY_BANK.sol                      | 17.67%               | 20.66% (+2.99%)      | 16.81% (-0.86%)      |
| PreAdsMobileToken.sol               | 9.86%                | 10.10% (+0.24%)      | 10.59% (+0.73%)      |
| PreIcoCrowdsale.sol                 | 9.67%                | 10.03% (+0.36%)      | 10.19% (+0.52%)      |
| Profit1000.sol                      | 7.17%                | 7.36% (+0.19%)       | 7.21% (+0.04%)       |
| RandoCoin.sol                       | 8.00%                | 8.01% (+0.00%)       | 8.18% (+0.17%)       |
| Remittance.sol                      | 8.20%                | 7.60% (-0.60%)       | 7.92% (-0.29%)       |
| SCCsale.sol                         | 11.55%               | 11.05% (-0.50%)      | 10.10% (-1.44%)      |
| STRIMToken.sol                      | 6.44%                | 6.03% (-0.41%)       | 6.37% (-0.07%)       |
| Sacrific3d.sol                      | 11.62%               | 10.44% (-1.18%)      | 11.59% (-0.03%)      |
| SaintArnouldToken.sol               | 14.25%               | 13.61% (-0.64%)      | 13.59% (-0.65%)      |
| SatoshiDice.sol                     | 17.12%               | 17.72% (+0.61%)      | 18.52% (+1.40%)      |
| SingularityTest20.sol               | 13.16%               | 13.41% (+0.25%)      | 13.30% (+0.14%)      |
| SmartBillions.sol                   | 3.69%                | 3.57% (-0.12%)       | 3.74% (+0.04%)       |
| TheNextBlock.sol                    | 8.44%                | 8.91% (+0.47%)       | 7.65% (-0.79%)       |
| TheOneToken.sol                     | 9.19%                | 9.43% (+0.24%)       | 9.47% (+0.28%)       |
| TrustBet.sol                        | 16.30%               | 16.61% (+0.31%)      | 16.09% (-0.21%)      |
| TwentyDollars.sol                   | 13.18%               | 13.55% (+0.37%)      | 12.29% (-0.89%)      |
| WolkToken.sol                       | 7.07%                | 7.44% (+0.37%)       | 6.98% (-0.09%)       |
| XCTCrowdSale.sol                    | 14.80%               | 14.99% (+0.19%)      | 14.67% (-0.14%)      |
| XG4KCrowdFunding.sol                | 23.69%               | 23.69% (0.00%)       | 21.76% (-1.92%)      |
| eth666.sol                          | 12.29%               | 10.58% (-1.70%)      | 11.11% (-1.18%)      |
| Forwarder.sol                       | 18.22%               | 20.00% (+1.78%)      | 18.04% (-0.18%)      |
| FunFairSale.sol                     | 14.74%               | 15.21% (+0.46%)      | 14.08% (-0.66%)      |
| InkPublicPresale.sol                | 6.86%                | 7.12% (+0.27%)       | 7.06% (+0.20%)       |
| LZLCoin.sol                         | 12.15%               | 10.51% (-1.63%)      | 11.81% (-0.34%)      |
| Payee.sol                           | 17.67%               | 16.92% (-0.75%)      | 17.84% (+0.17%)      |
| PowerCoin.sol                       | 12.67%               | 11.35% (-1.32%)      | 12.23% (-0.44%)      |
| PrivateBank.sol                     | 15.27%               | 17.78% (+2.51%)      | 14.36% (-0.91%)      |
| PrivateDeposit.sol                  | 20.33%               | 14.79% (-5.54%)      | 17.46% (-2.87%)      |
| Private_Bank.sol                    | 14.98%               | 15.96% (+0.98%)      | 15.08% (+0.11%)      |
| ProxyCreationAndExecute.sol         | 2.57%                | 2.59% (+0.01%)       | 2.52% (-0.05%)       |
| AcjCrowdsale.sol                    | 6.28%                | 6.11% (-0.17%)       | 6.17% (-0.11%)       |
| AmbrosusSale.sol                    | 7.26%                | 7.00% (-0.26%)       | 7.67% (+0.40%)       |
| AngelCentralBank.sol                | 5.88%                | 6.10% (+0.22%)       | 5.75% (-0.13%)       |
| AtomicSwap.sol                      | 13.29%               | 14.89% (+1.60%)      | 15.63% (+2.34%)      |
| BBDExchange.sol                     | 8.70%                | 8.33% (-0.38%)       | 6.82% (-1.88%)       |
| BLOCKCHAIN_DEPOSIT_BETA.sol         | 14.37%               | 14.53% (+0.16%)      | 15.20% (+0.83%)      |
| BRANDCOIN.sol                       | 6.22%                | 6.44% (+0.22%)       | 6.51% (+0.29%)       |
| BeatOrgTokenMainSale.sol            | 16.89%               | 15.27% (-1.62%)      | 17.49% (+0.60%)      |
| BetterAuction.sol                   | 12.31%               | 11.13% (-1.18%)      | 11.24% (-1.07%)      |
| BillPokerPreICO.sol                 | 7.03%                | 7.15% (+0.12%)       | 7.09% (+0.06%)       |
| Billiontix.sol                      | N/A                  | N/A                  | N/A                  |
| BitGallery.sol                      | 3.07%                | 2.95% (-0.12%)       | 2.90% (-0.17%)       |
| BitkomSale.sol                      | 8.20%                | 8.75% (+0.55%)       | 8.35% (+0.15%)       |
| BizPyramid.sol                      | 8.81%                | 9.44% (+0.62%)       | 8.72% (-0.09%)       |
| BlockFoodPreSale.sol                | 6.31%                | 6.40% (+0.08%)       | 6.38% (+0.07%)       |
| Bounty0xPresale.sol                 | 12.73%               | 12.76% (+0.03%)      | 12.13% (-0.60%)      |
| BriskCoin.sol                       | 7.76%                | 7.47% (-0.29%)       | 7.46% (-0.30%)       |
| BsPresale.sol                       | 4.70%                | 4.96% (+0.26%)       | 4.81% (+0.11%)       |
| CTCToken.sol                        | 3.81%                | 3.59% (-0.22%)       | 3.82% (+0.01%)       |
| CTNTokenSale.sol                    | 6.47%                | 5.64% (-0.83%)       | 6.26% (-0.22%)       |
| CTV.sol                             | 4.30%                | 4.32% (+0.01%)       | 4.12% (-0.18%)       |
| Cajutel.sol                         | 5.83%                | 6.12% (+0.28%)       | 5.84% (+0.01%)       |
| CandyClaim.sol                      | 9.78%                | 9.23% (-0.56%)       | 10.95% (+1.17%)      |
| CandySale.sol                       | 10.53%               | 10.25% (-0.28%)      | 10.93% (+0.40%)      |
| CashPokerProICO.sol                 | 6.95%                | 6.77% (-0.17%)       | 7.12% (+0.18%)       |
| CccTokenIco.sol                     | 3.84%                | 3.67% (-0.17%)       | 3.62% (-0.22%)       |
| ChangeableRateCrowdsale.sol         | 6.83%                | 7.04% (+0.22%)       | 7.62% (+0.79%)       |
| ChrisCoin.sol                       | 9.60%                | 9.36% (-0.24%)       | 9.92% (+0.33%)       |
| ChristmasClub.sol                   | 14.20%               | 14.00% (-0.20%)      | 14.14% (-0.06%)      |
| ChronosCore.sol                     | 7.11%                | 7.13% (+0.01%)       | 7.00% (-0.11%)       |
| ClaimableCrowdsale.sol              | 7.27%                | 8.08% (+0.81%)       | 7.54% (+0.27%)       |
| CoinCrowdICO.sol                    | 6.98%                | 7.14% (+0.16%)       | 6.93% (-0.05%)       |
| Countdown.sol                       | 14.46%               | 10.56% (-3.90%)      | 13.20% (-1.26%)      |
| CrowdSaleTRH.sol                    | 15.63%               | 16.28% (+0.65%)      | 15.98% (+0.36%)      |
| CrowdsalePre.sol                    | 7.69%                | 7.95% (+0.25%)       | 7.99% (+0.30%)       |
| CryptoCarsRent.sol                  | 4.54%                | 4.37% (-0.17%)       | 4.49% (-0.05%)       |
| DEEX.sol                            | 5.87%                | 5.50% (-0.36%)       | 5.83% (-0.04%)       |
| DYLC_ERC20Token.sol                 | 7.81%                | 7.94% (+0.13%)       | 8.08% (+0.27%)       |
| Dividend.sol                        | 14.35%               | 16.60% (+2.25%)      | 16.73% (+2.38%)      |
| DropletCrowdSale.sol                | 7.74%                | 8.36% (+0.62%)       | 7.54% (-0.20%)       |
| ECHO.sol                            | 5.59%                | 5.12% (-0.47%)       | 5.50% (-0.09%)       |
| ECT2Crowdsale2.sol                  | 14.14%               | 13.29% (-0.85%)      | 13.52% (-0.62%)      |
| ElecSaleSmartContract.sol           | 7.94%                | 8.10% (+0.16%)       | 8.35% (+0.41%)       |
| ElectionsMarketSavingsBank.sol      | N/A                  | 1.92% (+101.92%)     | N/A                  |
| EosPizzaSliceDonationraiser.sol     | 6.03%                | 6.19% (+0.16%)       | 6.24% (+0.21%)       |
| EternalWealth.sol                   | 15.18%               | 13.64% (-1.55%)      | 14.28% (-0.90%)      |
| EthBird.sol                         | 20.08%               | 18.09% (-1.99%)      | 22.06% (+1.98%)      |
| EthCapsule.sol                      | 16.61%               | 16.94% (+0.33%)      | 16.41% (-0.20%)      |
| EthTermDeposits.sol                 | 14.14%               | 12.74% (-1.40%)      | 14.76% (+0.62%)      |
| EtherGuess.sol                      | 7.09%                | 7.22% (+0.13%)       | 7.36% (+0.27%)       |
| EthereumHole.sol                    | 19.72%               | 19.89% (+0.18%)      | 19.69% (-0.02%)      |
| FabricTokenFundraiser.sol           | 5.38%                | 5.44% (+0.06%)       | 5.28% (-0.10%)       |
| ForecasterReward.sol                | 15.19%               | 15.80% (+0.61%)      | 13.87% (-1.33%)      |
| Freeze.sol                          | 8.97%                | 9.32% (+0.35%)       | 8.62% (-0.35%)       |
| Gelios.sol                          | 6.39%                | 6.47% (+0.08%)       | 6.39% (+0.00%)       |
| GraphenePowerToken.sol              | 8.24%                | 8.27% (+0.03%)       | 7.19% (-1.05%)       |
| HODLerParadise.sol                  | 8.87%                | 9.58% (+0.71%)       | 7.96% (-0.91%)       |
